year,inegi_code,state,mode,type,subtype,January,February,March,April,May,June,July,August,September,October,November,December
2003,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2003,20,OAXACA,HOMICIDIOS,DOLOSOS,OTROS,128,131,139,126,158,127,148,123,125,124,132,110
2003,20,OAXACA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,21,26,13,17,12,15,14,16,18,17,19,28
2003,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,10,15,8,7,6,5,6,9,9,10,12
2003,21,PUEBLA,HOMICIDIOS,DOLOSOS,OTROS,18,22,10,13,10,12,11,17,9,17,9,20
2003,21,PUEBLA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,1,0,1,1,0,0,0,0,0,0,0
2003,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,1,0,0,1,0
2003,22,QUERETARO,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2003,22,QUERETARO,HOMICIDIOS,DOLOSOS,SIN DATOS,6,6,9,3,4,6,7,5,6,3,5,6
2003,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,2,4,4,0,0,2,1,1,1,0,0
2003,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,2,4,0,2,2,2,4,5,4,2,3
2003,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,OTROS,15,17,11,12,12,16,16,11,10,15,13,16
2003,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,1,1,0,3,1,3,0,2,1,1,3
2003,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,2,3,1,11,6,1,2,2,0,5,3
2003,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,2,1,1,1,0,2,3,4,1,4,3
2003,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,OTROS,5,2,2,4,8,5,6,1,3,6,4,12
2003,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,36,27,41,22,37,40,43,28,33,22,28,37
2003,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,2,3,8,6,2,5,3,5,3,2,4
2003,25,SINALOA,HOMICIDIOS,DOLOSOS,OTROS,5,4,2,2,5,1,0,3,1,1,7,2
2003,25,SINALOA,HOMICIDIOS,DOLOSOS,SIN DATOS,1,0,3,1,0,0,0,1,1,2,0,1
2003,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,6,8,9,9,9,9,9,13,11,4,5,4
2003,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,5,2,1,4,10,6,9,7,1,4
2003,26,SONORA,HOMICIDIOS,DOLOSOS,OTROS,3,1,7,4,5,6,2,4,6,3,3,11
2003,26,SONORA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2003,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2003,27,TABASCO,HOMICIDIOS,DOLOSOS,OTROS,14,13,17,18,14,8,15,9,13,8,10,11
2003,27,TABASCO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,11,13,13,10,8,11,15,17,14,8,11
2003,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,3,3,2,3,3,2,2,6,2,3
2003,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,OTROS,3,4,6,7,7,6,9,10,4,10,5,5
2003,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,1,0,0,0,0,0
2003,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2003,29,TLAXCALA,HOMICIDIOS,DOLOSOS,OTROS,0,0,1,0,23,2,0,0,0,0,0,1
2003,29,TLAXCALA,HOMICIDIOS,DOLOSOS,SIN DATOS,28,11,35,23,0,16,23,25,28,18,25,26
2003,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,17,10,21,22,15,16,8,7,14,16,13,9
2003,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,13,16,12,7,17,18,9,10,5,11,10,9
2003,30,VERACRUZ,HOMICIDIOS,DOLOSOS,OTROS,12,15,12,10,12,12,22,25,26,11,16,23
2003,30,VERACRUZ,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,2,2,1,0,3,2,0,0,0,1,2
2003,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,2,0,1,0,0,1,3,2,2,0,1
2003,31,YUCATAN,HOMICIDIOS,DOLOSOS,OTROS,1,0,0,0,1,1,0,0,1,1,0,0
2003,31,YUCATAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2003,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,4,2,2,2,3,3,1,5,4,5,5
2003,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,0,1,2,1,0,1,0,2,1,1,0
2003,32,ZACATECAS,HOMICIDIOS,DOLOSOS,OTROS,4,4,3,7,6,4,2,5,5,6,4,7
2003,32,ZACATECAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,0,0,1,0,1,0,1,0,0,1,1
2004,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,1,0,0,0,0,0,1,2,1
2004,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,1,0,1,1,1,1,0,0,0
2004,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,1,0,0
2004,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2004,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2004,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2004,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,SIN DATOS,28,42,38,25,38,50,37,29,45,51,46,41
2004,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,2,0,1,1,0,2,2,2,0,1,0
2004,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,2,2,0,0,3
2004,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,1,0,1,0,1,0
2004,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,SIN DATOS,1,1,1,3,3,1,0,0,1,2,0,2
2004,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,1,2,2,2,1,2,1,3,1,0,1
2004,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,2,1,3,2,0,0,2,1,1,0
2004,4,CAMPECHE,HOMICIDIOS,DOLOSOS,OTROS,2,0,0,0,0,0,2,0,1,1,0,1
2004,4,CAMPECHE,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,4,3,6,2,0,2,1,2,3,3,1,5
2004,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,2,5,2,5,1,6,5,5,2,4,0
2004,5,COAHUILA,HOMICIDIOS,DOLOSOS,OTROS,2,0,6,2,3,1,2,3,3,6,1,2
2004,5,COAHUILA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,0,1,0,2,0,1,2,0,2,0,1
2004,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,0,0,2,2,2,1,1,4,2,4,3
2004,6,COLIMA,HOMICIDIOS,DOLOSOS,OTROS,5,2,2,0,0,2,0,0,0,1,0,1
2004,6,COLIMA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,8,10,18,13,13,10,11,10,9,13,11,4
2004,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,14,10,9,8,7,13,12,9,14,9,8,6
2004,7,CHIAPAS,HOMICIDIOS,DOLOSOS,OTROS,41,50,56,59,62,54,38,36,38,36,39,29
2004,7,CHIAPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,15,8,12,14,15,14,14,13,6,12,7,18
2004,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,5,5,8,4,5,5,4,5,7,2,9,8
2004,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,OTROS,5,3,10,10,7,8,6,8,7,7,7,4
2004,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,SIN DATOS,7,14,14,15,12,12,13,15,15,8,8,14
2004,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,34,41,32,21,32,36,29,23,31,29,28,36
2004,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,10,9,18,12,11,12,10,10,8,6,14,11
2004,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,OTROS,20,20,18,14,19,15,15,18,19,17,21,11
2004,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,10,DURANGO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,8,2,1,0,0,1,3,7,2,7,6,14
2004,10,DURANGO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,2,1,1,0,1,2,1,3,2,1
2004,10,DURANGO,HOMICIDIOS,DOLOSOS,OTROS,0,1,2,0,0,0,0,3,2,5,2,0
2004,10,DURANGO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,2,1,1,1,4,1,6,6,7,8,2
2004,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,7,9,9,6,8,8,8,5,5,8,7
2004,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,2,5,3,2,4,7,2,4,6,3,4
2004,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,OTROS,10,4,8,4,3,5,6,4,3,4,5,7
2004,11,GUANAJUATO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,12,GUERRERO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,30,33,29,36,25,21,31,19,25,35,37,29
2004,12,GUERRERO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,7,3,2,3,6,4,5,9,7,4,9
2004,12,GUERRERO,HOMICIDIOS,DOLOSOS,OTROS,3,4,7,6,9,6,16,15,14,20,14,7
2004,12,GUERRERO,HOMICIDIOS,DOLOSOS,SIN DATOS,1,0,0,0,0,1,0,1,0,0,3,0
2004,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,6,4,3,6,6,2,1,3,4,7,2,4
2004,13,HIDALGO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,2,3,2,2,1,1,1,5,4,1,2
2004,13,HIDALGO,HOMICIDIOS,DOLOSOS,OTROS,4,4,4,9,4,4,2,1,4,4,7,1
2004,13,HIDALGO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2004,14,JALISCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2004,14,JALISCO,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2004,14,JALISCO,HOMICIDIOS,DOLOSOS,SIN DATOS,31,26,41,34,26,30,24,29,25,46,28,30
2004,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2004,15,MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2004,15,MEXICO,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2004,15,MEXICO,HOMICIDIOS,DOLOSOS,SIN DATOS,221,211,245,275,246,212,239,242,215,212,242,295
2004,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,20,27,24,24,19,24,22,23,10,18,19,17
2004,16,MICHOACAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,4,1,4,4,9,1,4,1,3,5,0
2004,16,MICHOACAN,HOMICIDIOS,DOLOSOS,OTROS,14,14,21,10,12,7,9,9,18,18,16,11
2004,16,MICHOACAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,8,3,10,4,6,7,10,2,4,4,6,6
2004,17,MORELOS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,4,2,4,2,2,6,5,2,1,1,3
2004,17,MORELOS,HOMICIDIOS,DOLOSOS,OTROS,6,2,10,9,12,11,5,10,18,8,18,6
2004,17,MORELOS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,8,2,3,2,6,14,1,5,6,5,2,7
2004,18,NAYARIT,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,1,1,2,4,2,2,1,3,2,1,3
2004,18,NAYARIT,HOMICIDIOS,DOLOSOS,OTROS,1,0,4,0,0,1,1,0,4,1,0,1
2004,18,NAYARIT,HOMICIDIOS,DOLOSOS,SIN DATOS,1,3,2,2,1,0,0,0,0,0,0,1
2004,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,5,2,4,4,0,1,3,2,4,2,6,5
2004,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,4,5,4,3,4,4,2,4,1,1,4
2004,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,OTROS,4,3,3,1,4,7,4,4,4,4,4,0
2004,19,NUEVO LEON,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2004,20,OAXACA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2004,20,OAXACA,HOMICIDIOS,DOLOSOS,OTROS,92,100,96,109,130,151,52,56,30,133,99,82
2004,20,OAXACA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,8,12,13,22,31,20,17,18,16,15,18
2004,21,PUEBLA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,13,12,11,20,13,15,15,13,14,11,13,9
2004,21,PUEBLA,HOMICIDIOS,DOLOSOS,OTROS,7,4,5,16,6,9,13,16,14,5,13,4
2004,21,PUEBLA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,1,0,0,0,0,2,0,1,0
2004,22,QUERETARO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,0,0,1,0,0,0,1,0,0,2,0
2004,22,QUERETARO,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2004,22,QUERETARO,HOMICIDIOS,DOLOSOS,SIN DATOS,4,4,8,3,5,4,3,3,3,6,4,6
2004,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,2,0,1,0,1,1,3,2,3,3,1
2004,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,2,3,1,2,1,2,0,2,1,3,4
2004,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,OTROS,11,3,13,6,8,9,7,7,5,9,6,4
2004,23,QUINTANA ROO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,3,0,2,1,0,2,0,0,0,1,0
2004,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,10,7,10,2,4,3,7,7,5,6,1,6
2004,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,2,2,3,0,4,6,3,10,1,2,0
2004,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,OTROS,13,13,14,4,4,9,11,3,3,7,10,7
2004,24,SAN LUIS POTOSI,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,52,22,34,31,32,43,25,46,38,35,32,37
2004,25,SINALOA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,10,3,3,2,4,2,6,2,0,2,4
2004,25,SINALOA,HOMICIDIOS,DOLOSOS,OTROS,2,1,2,8,6,5,3,1,2,2,0,3
2004,25,SINALOA,HOMICIDIOS,DOLOSOS,SIN DATOS,2,1,2,0,0,0,2,1,0,2,1,1
2004,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,8,14,10,14,15,12,11,8,13,7,7,20
2004,26,SONORA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,3,6,2,3,5,3,1,1,5,4,1,8
2004,26,SONORA,HOMICIDIOS,DOLOSOS,OTROS,1,8,4,2,2,8,9,3,5,5,14,8
2004,26,SONORA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2004,27,TABASCO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2004,27,TABASCO,HOMICIDIOS,DOLOSOS,OTROS,6,8,12,7,19,6,7,15,13,9,9,9
2004,27,TABASCO,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,10,12,8,9,11,12,8,11,5,15,7,5
2004,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,4,2,3,7,4,6,3,7,1,4,3,3
2004,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,OTROS,4,7,5,5,9,7,2,7,6,5,5,3
2004,28,TAMAULIPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,8,0,0,0
2004,29,TLAXCALA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2004,29,TLAXCALA,HOMICIDIOS,DOLOSOS,OTROS,1,0,2,0,0,0,0,0,0,1,0,1
2004,29,TLAXCALA,HOMICIDIOS,DOLOSOS,SIN DATOS,32,27,32,21,20,16,14,30,0,19,17,19
2004,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,7,22,11,13,15,8,15,18,16,12,15,16
2004,30,VERACRUZ,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,8,17,14,9,11,13,5,10,13,15,15,11
2004,30,VERACRUZ,HOMICIDIOS,DOLOSOS,OTROS,13,17,15,13,12,12,14,12,11,9,12,16
2004,30,VERACRUZ,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,0,1,0,0,0,0,1,2,0,1,1
2004,31,YUCATAN,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,2,0,0,0,3,1,0,0,0,0,2
2004,31,YUCATAN,HOMICIDIOS,DOLOSOS,OTROS,1,0,0,0,4,2,3,0,1,1,1,2
2004,31,YUCATAN,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2004,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,2,1,5,2,2,4,2,4,0,2,3,4
2004,32,ZACATECAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,1,1,0,0,1,0,0,4,0,1
2004,32,ZACATECAS,HOMICIDIOS,DOLOSOS,OTROS,2,0,1,1,0,1,5,1,0,1,1,3
2004,32,ZACATECAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,1,0,1,0,0,1,0,1,0,0,1,1
2005,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,1,0,0,1,0,0,0
2005,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,OTROS,1,0,4,0,1,1,0,1,1,0,1,1
2005,1,AGUASCALIENTES,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,BAJA CALIFORNIA,HOMICIDIOS,DOLOSOS,SIN DATOS,53,45,36,61,41,32,37,53,52,54,39,36
2005,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,3,4,2,0,1,3,3,0,0,0,0,0
2005,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,1,1,2,1,0,0,0,0,0
2005,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,OTROS,0,0,1,0,2,1,1,1,0,0,0,0
2005,3,BAJA CALIFORNIA SUR,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,1,1,0,0,1,0,3,0,1
2005,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,2,0,2,1,2,3,0,0,0,4,0
2005,4,CAMPECHE,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,1,1,0,2,1,2,2,2,2,0,2,3
2005,4,CAMPECHE,HOMICIDIOS,DOLOSOS,OTROS,1,2,1,3,1,0,1,0,4,3,2,1
2005,4,CAMPECHE,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2005,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,4,2,4,4,4,5,2,6,7,7,2,4
2005,5,COAHUILA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,2,4,0,2,3,4,5,7,4,5,4,4
2005,5,COAHUILA,HOMICIDIOS,DOLOSOS,OTROS,3,4,1,8,1,6,0,4,7,3,3,4
2005,5,COAHUILA,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2005,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2005,6,COLIMA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,1,0,1,2
2005,6,COLIMA,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,2,0,0,3,2
2005,6,COLIMA,HOMICIDIOS,DOLOSOS,SIN DATOS,1,5,1,4,1,7,5,0,0,0,0,0
2005,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,11,9,6,10,11,23,19,11,13,7,14,11
2005,7,CHIAPAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,8,7,5,9,4,6,12,8,8,12,7
2005,7,CHIAPAS,HOMICIDIOS,DOLOSOS,OTROS,15,15,16,12,12,14,16,13,21,12,19,12
2005,7,CHIAPAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2005,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,18,12,23,16,19,18,17,14,15,21,17,22
2005,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,7,2,7,6,8,7,10,6,6,11,6,8
2005,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,OTROS,12,8,8,9,15,12,3,9,12,10,4,10
2005,8,CHIHUAHUA,HOMICIDIOS,DOLOSOS,SIN DATOS,9,15,14,9,20,15,10,10,8,10,12,10
2005,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,25,18,26,31,20,39,25,32,28,35,36,38
2005,9,CIUDAD DE MEXICO,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,13,13,12,13,10,13,10,9,14,14,10,17
